Departure ID,Arrival ID,Departure Epoch,time-of-flight [s],Atom Delta-V [km/s],Lambert Delta-V [km/s]
22079,1616,2016-02-01 00:00:00.000000 UTC,1400,20.3205,20.4742
22079,1616,2016-02-01 00:00:00.000000 UTC,1500,19.9074,20.2096
22079,1616,2016-02-01 00:00:00.000000 UTC,2200,21.1017,20.1476
22079,1616,2016-02-01 00:00:00.000000 UTC,5300,19.9357,20.1139
22079,1616,2016-02-01 00:00:00.000000 UTC,5700,21.5758,21.8282
22079,1616,2016-02-01 00:00:00.000000 UTC,6800,17.3822,17.9052
22079,1616,2016-02-01 00:00:00.000000 UTC,9100,20.6889,19.6288
22079,1616,2016-02-01 00:00:00.000000 UTC,10600,13.7528,15.9299
22079,1616,2016-02-01 00:00:00.000000 UTC,11600,18.1257,18.8142
22079,1616,2016-02-01 00:00:00.000000 UTC,11700,18.5052,19.1526
22079,1616,2016-02-01 00:00:00.000000 UTC,11800,18.8882,19.507
22079,1616,2016-02-01 00:00:00.000000 UTC,11900,19.3984,19.8784
22079,1616,2016-02-01 00:00:00.000000 UTC,12100,20.1686,20.6736
22079,1616,2016-02-01 00:00:00.000000 UTC,12900,24.0881,23.3143
22079,1616,2016-02-01 00:00:00.000000 UTC,14400,17.4479,20.1
22079,1616,2016-02-01 00:00:00.000000 UTC,18100,17.2637,18.4064
22079,1616,2016-02-01 00:00:00.000000 UTC,18400,18.1337,19.3891
22079,1616,2016-02-01 00:00:00.000000 UTC,18600,18.3521,20.1275
22079,1616,2016-02-01 00:00:00.000000 UTC,18800,20.2979,20.9362
22079,1616,2016-02-01 00:00:00.000000 UTC,19100,23.0361,22.2127
22079,1616,2016-02-01 00:00:00.000000 UTC,25500,21.1992,21.2369
22079,1616,2016-02-01 00:00:00.000000 UTC,25600,21.4272,21.6632
22079,1616,2016-02-01 00:00:00.000000 UTC,29300,21.0589,20.5925
22079,1616,2016-02-01 00:00:00.000000 UTC,30700,12.3982,16.5627
22079,1616,2016-02-01 00:00:00.000000 UTC,31500,19.999,18.8974
22079,1616,2016-02-01 00:00:00.000000 UTC,31800,17.9454,19.9367
22079,1616,2016-02-01 00:00:00.000000 UTC,32600,23.3453,22.9928
22079,1616,2016-02-01 00:00:00.000000 UTC,33000,22.3672,22.5441
22079,1616,2016-02-01 00:00:00.000000 UTC,38800,22.5788,21.4569
22079,1616,2016-02-01 00:00:00.000000 UTC,38900,23.1245,21.8765
22079,1616,2016-02-01 00:00:00.000000 UTC,39700,22.1724,22.174
22079,1616,2016-02-01 00:00:00.000000 UTC,40700,15.6785,19.926
22079,1616,2016-02-01 00:00:00.000000 UTC,42800,12.9709,13.6364
22079,1616,2016-02-01 00:00:00.000000 UTC,43000,14.7577,13.7063
22079,1616,2016-02-01 00:00:00.000000 UTC,43200,12.1057,14.7461
22079,1616,2016-02-01 00:00:00.000000 UTC,47400,18.2276,20.8172
22079,1616,2016-02-01 00:00:00.000000 UTC,51200,16.284,19.2346
22079,1616,2016-02-01 00:00:00.000000 UTC,54200,20.2419,21.9664
22079,1616,2016-02-01 00:00:00.000000 UTC,54800,23.3428,23.2717
22079,1616,2016-02-01 00:00:00.000000 UTC,56000,15.1489,14.6692
22079,1616,2016-02-01 00:00:00.000000 UTC,56300,13.198,14.8095
22079,1616,2016-02-01 00:00:00.000000 UTC,57700,15.9608,19.2151
22079,1616,2016-02-01 00:00:00.000000 UTC,61200,23.4755,23.3915
22079,1616,2016-02-01 00:00:00.000000 UTC,62800,13.6624,14.7072
22079,1616,2016-02-01 00:00:00.000000 UTC,63100,14.411,15.8991
22079,1616,2016-02-01 00:00:00.000000 UTC,63700,15.2124,17.8294
22079,1616,2016-02-01 00:00:00.000000 UTC,65300,21.1474,22.828
22079,1616,2016-02-01 00:00:00.000000 UTC,67600,20.9047,23.1048
22079,1616,2016-02-01 00:00:00.000000 UTC,69600,14.2838,15.6561
22079,1616,2016-02-01 00:00:00.000000 UTC,74300,22.119,23.5916
22079,1616,2016-02-01 00:00:00.000000 UTC,75000,24.3317,23.8901
22079,1616,2016-02-01 00:00:00.000000 UTC,76700,15.678,17.5922
22079,1616,2016-02-01 00:00:00.000000 UTC,82300,16.3527,16.6237
22079,1616,2016-02-01 00:00:00.000000 UTC,87300,13.0484,23.0152
22079,1616,2016-02-01 00:00:00.000000 UTC,88400,22.8016,24.086
22079,1616,2016-02-01 00:00:00.000000 UTC,89000,16.8223,16.3092
22079,1616,2016-02-01 00:00:00.000000 UTC,89500,15.1304,16.4061
22079,1616,2016-02-01 00:00:00.000000 UTC,89900,16.2016,17.8102
22079,1616,2016-02-01 00:00:00.000000 UTC,95800,14.9826,15.8208
22079,1616,2016-02-01 00:00:00.000000 UTC,96300,16.9955,17.2246
22079,1616,2016-02-01 00:00:00.000000 UTC,96700,17.1091,18.481
22079,1616,2016-02-01 00:00:00.000000 UTC,97200,16.9603,19.8213
22079,2144,2016-02-01 00:00:00.000000 UTC,11100,12.6574,12.7559
22079,2144,2016-02-01 00:00:00.000000 UTC,17300,13.6782,12.7914
22079,2144,2016-02-01 00:00:00.000000 UTC,17500,15.6605,13.4218
22079,2144,2016-02-01 00:00:00.000000 UTC,18000,19.1324,15.9149
22079,2144,2016-02-01 00:00:00.000000 UTC,23900,18.7661,15.0546
22079,2144,2016-02-01 00:00:00.000000 UTC,24700,14.8989,14.2328
22079,2144,2016-02-01 00:00:00.000000 UTC,26200,17.7317,12.0008
22079,2144,2016-02-01 00:00:00.000000 UTC,35500,10.7362,13.1469
22079,2144,2016-02-01 00:00:00.000000 UTC,37600,13.1086,11.1545
22079,2144,2016-02-01 00:00:00.000000 UTC,39800,7.66456,11.8653
22079,2144,2016-02-01 00:00:00.000000 UTC,40200,6.50076,11.126
22079,2144,2016-02-01 00:00:00.000000 UTC,41200,14.72,12.7196
22079,2144,2016-02-01 00:00:00.000000 UTC,43400,7.19505,11.3431
22079,2144,2016-02-01 00:00:00.000000 UTC,47400,16.5399,13.7366
22079,2144,2016-02-01 00:00:00.000000 UTC,52000,7.66051,11.5373
22079,2144,2016-02-01 00:00:00.000000 UTC,53000,14.5703,12.933
22079,2144,2016-02-01 00:00:00.000000 UTC,56600,17.8127,14.4909
22079,2144,2016-02-01 00:00:00.000000 UTC,62400,16.5589,14.0602
22079,2144,2016-02-01 00:00:00.000000 UTC,62900,22.384,16.3373
22079,2144,2016-02-01 00:00:00.000000 UTC,64200,8.91284,12.0766
22079,2144,2016-02-01 00:00:00.000000 UTC,64800,11.3776,12.9852
22079,2144,2016-02-01 00:00:00.000000 UTC,64900,14.4239,13.2114
22079,2144,2016-02-01 00:00:00.000000 UTC,65200,16.345,14.0356
22079,2144,2016-02-01 00:00:00.000000 UTC,70300,10.0086,12.3492
22079,2144,2016-02-01 00:00:00.000000 UTC,71000,16.8428,13.6833
22079,2144,2016-02-01 00:00:00.000000 UTC,76400,12.2419,12.6342
22079,2144,2016-02-01 00:00:00.000000 UTC,78500,23.3795,24.2109
22079,2144,2016-02-01 00:00:00.000000 UTC,82200,13.527,12.5345
22079,2144,2016-02-01 00:00:00.000000 UTC,82500,12.6812,12.9379
22079,2144,2016-02-01 00:00:00.000000 UTC,82900,12.6664,13.7965
22079,2144,2016-02-01 00:00:00.000000 UTC,83000,15.7173,14.0688
22079,2144,2016-02-01 00:00:00.000000 UTC,85600,16.4311,13.5736
22079,2144,2016-02-01 00:00:00.000000 UTC,88100,10.1919,12.5714
22079,2144,2016-02-01 00:00:00.000000 UTC,88200,10.6624,12.661
22079,2144,2016-02-01 00:00:00.000000 UTC,96100,21.0504,20.21
22079,2328,2016-02-01 00:00:00.000000 UTC,1500,19.8859,19.8607
22079,2328,2016-02-01 00:00:00.000000 UTC,1700,18.3912,18.341
22079,2328,2016-02-01 00:00:00.000000 UTC,4500,19.6529,19.906
22079,2328,2016-02-01 00:00:00.000000 UTC,5900,15.76,15.5951
22079,2328,2016-02-01 00:00:00.000000 UTC,6200,23.995,24.4415
22079,2328,2016-02-01 00:00:00.000000 UTC,9900,19.8931,19.6326
22079,2328,2016-02-01 00:00:00.000000 UTC,11300,18.8977,18.7426
22079,2328,2016-02-01 00:00:00.000000 UTC,11600,18.5283,17.6042
22079,2328,2016-02-01 00:00:00.000000 UTC,11700,18.1312,17.0792
22079,2328,2016-02-01 00:00:00.000000 UTC,13400,21.7598,22.0048
22079,2328,2016-02-01 00:00:00.000000 UTC,17200,19.315,19.7176
22079,2328,2016-02-01 00:00:00.000000 UTC,17500,18.2497,18.9859
22079,2328,2016-02-01 00:00:00.000000 UTC,17700,18.3764,18.3614
22079,2328,2016-02-01 00:00:00.000000 UTC,17900,18.4102,17.5315
22079,2328,2016-02-01 00:00:00.000000 UTC,18500,15.2072,14.7473
22079,2328,2016-02-01 00:00:00.000000 UTC,24100,17.9573,17.9533
22079,2328,2016-02-01 00:00:00.000000 UTC,24300,18.2022,16.9671
22079,2328,2016-02-01 00:00:00.000000 UTC,24800,15.2215,14.597
22079,2328,2016-02-01 00:00:00.000000 UTC,27600,15.0914,15.4137
22079,2328,2016-02-01 00:00:00.000000 UTC,31100,15.318,14.4966
22079,2328,2016-02-01 00:00:00.000000 UTC,35700,20.5172,20.5906
22079,2328,2016-02-01 00:00:00.000000 UTC,36800,16.8469,17.4981
22079,2328,2016-02-01 00:00:00.000000 UTC,37700,21.591,23.8492
22079,2328,2016-02-01 00:00:00.000000 UTC,39000,18.6357,20.9087
22079,2328,2016-02-01 00:00:00.000000 UTC,39400,19.8758,19.9764
22079,2328,2016-02-01 00:00:00.000000 UTC,39700,18.4185,19.1169
22079,2328,2016-02-01 00:00:00.000000 UTC,39800,17.962,18.7634
22079,2328,2016-02-01 00:00:00.000000 UTC,40100,17.9583,17.3123
22079,2328,2016-02-01 00:00:00.000000 UTC,41200,22.1933,21.9411
22079,2328,2016-02-01 00:00:00.000000 UTC,41900,20.3545,21.359
22079,2328,2016-02-01 00:00:00.000000 UTC,43200,17.4322,17.5398
22079,2328,2016-02-01 00:00:00.000000 UTC,44500,22.6957,23.0804
22079,2328,2016-02-01 00:00:00.000000 UTC,44800,22.2038,22.2376
22079,2328,2016-02-01 00:00:00.000000 UTC,45000,20.8137,21.8362
22079,2328,2016-02-01 00:00:00.000000 UTC,46200,18.8131,18.8048
22079,2328,2016-02-01 00:00:00.000000 UTC,46400,18.3372,17.7692
22079,2328,2016-02-01 00:00:00.000000 UTC,46800,16.8549,15.3827
22079,2328,2016-02-01 00:00:00.000000 UTC,49200,17.3564,19.2537
22079,2328,2016-02-01 00:00:00.000000 UTC,49600,17.3748,17.5749
22079,2328,2016-02-01 00:00:00.000000 UTC,51900,20.1435,21.0539
22079,2328,2016-02-01 00:00:00.000000 UTC,54000,22.5919,22.6086
22079,2328,2016-02-01 00:00:00.000000 UTC,54100,22.6358,22.6065
22079,2328,2016-02-01 00:00:00.000000 UTC,54900,22.3504,21.1634
22079,2328,2016-02-01 00:00:00.000000 UTC,55700,17.9624,18.9371
22079,2328,2016-02-01 00:00:00.000000 UTC,57900,19.6985,22.0576
22079,2328,2016-02-01 00:00:00.000000 UTC,58700,20.0424,19.8654
22079,2328,2016-02-01 00:00:00.000000 UTC,58900,19.5892,19.0003
22079,2328,2016-02-01 00:00:00.000000 UTC,61500,18.2569,20.7343
22079,2328,2016-02-01 00:00:00.000000 UTC,64200,22.1314,22.2976
22079,2328,2016-02-01 00:00:00.000000 UTC,64500,21.9401,21.587
22079,2328,2016-02-01 00:00:00.000000 UTC,64800,20.0702,20.7784
22079,2328,2016-02-01 00:00:00.000000 UTC,65100,20.1502,19.715
22079,2328,2016-02-01 00:00:00.000000 UTC,65400,19.0871,18.0933
22079,2328,2016-02-01 00:00:00.000000 UTC,66800,22.9123,23.0155
22079,2328,2016-02-01 00:00:00.000000 UTC,66900,22.9714,22.9959
22079,2328,2016-02-01 00:00:00.000000 UTC,67800,18.3456,20.9734
22079,2328,2016-02-01 00:00:00.000000 UTC,71200,21.4314,20.6708
22079,2328,2016-02-01 00:00:00.000000 UTC,71300,20.6067,20.323
22079,2328,2016-02-01 00:00:00.000000 UTC,71600,19.4906,18.9515
22079,2328,2016-02-01 00:00:00.000000 UTC,77800,20.3032,19.6709
22079,2328,2016-02-01 00:00:00.000000 UTC,83500,24.0066,21.8599
22079,2328,2016-02-01 00:00:00.000000 UTC,83600,21.3729,21.5965
22079,2328,2016-02-01 00:00:00.000000 UTC,84000,20.7757,20.281
22079,2328,2016-02-01 00:00:00.000000 UTC,85400,23.3549,23.4251
22079,2328,2016-02-01 00:00:00.000000 UTC,89400,21.581,22.9375
22079,2328,2016-02-01 00:00:00.000000 UTC,90100,22.3814,21.1442
22079,2328,2016-02-01 00:00:00.000000 UTC,90200,21.2206,20.8067
22079,2328,2016-02-01 00:00:00.000000 UTC,96300,23.4364,21.5695
22079,2328,2016-02-01 00:00:00.000000 UTC,96400,21.7054,21.2673
22079,2328,2016-02-01 00:00:00.000000 UTC,96800,20.5576,19.6357
22079,2328,2016-02-01 00:00:00.000000 UTC,99000,19.9069,22.4075
22079,3598,2016-02-01 00:00:00.000000 UTC,4000,17.8949,17.8395
22079,3598,2016-02-01 00:00:00.000000 UTC,6100,21.6421,25.2725
22079,3598,2016-02-01 00:00:00.000000 UTC,7100,15.2736,15.9733
22079,3598,2016-02-01 00:00:00.000000 UTC,7300,14.4191,14.7641
22079,3598,2016-02-01 00:00:00.000000 UTC,9600,17.5248,17.4352
22079,3598,2016-02-01 00:00:00.000000 UTC,9800,16.3672,18.02
22079,3598,2016-02-01 00:00:00.000000 UTC,10100,14.9207,15.8212
22079,3598,2016-02-01 00:00:00.000000 UTC,10400,13.8684,14.1734
22079,3598,2016-02-01 00:00:00.000000 UTC,10700,12.998,12.926
22079,3598,2016-02-01 00:00:00.000000 UTC,12300,20.2568,22.2134
22079,3598,2016-02-01 00:00:00.000000 UTC,12600,16.0152,19.06
22079,3598,2016-02-01 00:00:00.000000 UTC,13200,13.6643,14.5219
22079,3598,2016-02-01 00:00:00.000000 UTC,22800,12.3196,11.3653
22079,3598,2016-02-01 00:00:00.000000 UTC,23400,11.3415,9.65072
22079,3598,2016-02-01 00:00:00.000000 UTC,24600,12.5735,17.625
22079,3598,2016-02-01 00:00:00.000000 UTC,24800,12.5489,16.0086
22079,3598,2016-02-01 00:00:00.000000 UTC,35400,10.8668,9.00704
22079,3598,2016-02-01 00:00:00.000000 UTC,35700,12.9038,12.7792
22079,3598,2016-02-01 00:00:00.000000 UTC,36500,11.444,17.2992
22079,3598,2016-02-01 00:00:00.000000 UTC,36800,11.5054,15.0213
22079,3598,2016-02-01 00:00:00.000000 UTC,37100,11.6314,13.2994
22079,3598,2016-02-01 00:00:00.000000 UTC,39400,13.9493,18.4392
22079,3598,2016-02-01 00:00:00.000000 UTC,44000,11.1826,9.9572
22079,3598,2016-02-01 00:00:00.000000 UTC,44800,22.2856,22.2903
22079,3598,2016-02-01 00:00:00.000000 UTC,45400,13.5784,18.2254
22079,3598,2016-02-01 00:00:00.000000 UTC,50300,13.2018,10.0768
22079,3598,2016-02-01 00:00:00.000000 UTC,51200,14.6498,19.828
22079,3598,2016-02-01 00:00:00.000000 UTC,51500,14.0391,17.138
22079,3598,2016-02-01 00:00:00.000000 UTC,51600,13.4239,16.398
22079,3598,2016-02-01 00:00:00.000000 UTC,54500,16.606,16.7894
22079,3598,2016-02-01 00:00:00.000000 UTC,55900,12.8241,10.3365
22079,3598,2016-02-01 00:00:00.000000 UTC,56500,13.5748,13.9228
22079,3598,2016-02-01 00:00:00.000000 UTC,58100,15.0312,13.5729
22079,3598,2016-02-01 00:00:00.000000 UTC,59500,25.9342,25.9396
22079,3598,2016-02-01 00:00:00.000000 UTC,63200,14.9102,19.0393
22079,3598,2016-02-01 00:00:00.000000 UTC,69400,15.1919,17.0197
22079,3598,2016-02-01 00:00:00.000000 UTC,70200,13.7732,13.1082
22079,3598,2016-02-01 00:00:00.000000 UTC,71400,26.4022,26.0931
22079,3598,2016-02-01 00:00:00.000000 UTC,71600,22.9035,24.4725
22079,3598,2016-02-01 00:00:00.000000 UTC,74900,17.2274,21.1309
22079,3598,2016-02-01 00:00:00.000000 UTC,75000,16.5605,20.0755
22079,3598,2016-02-01 00:00:00.000000 UTC,75900,14.1991,14.0754
22079,3598,2016-02-01 00:00:00.000000 UTC,79400,11.7041,11.6366
22079,3598,2016-02-01 00:00:00.000000 UTC,85200,11.9407,12.2128
22079,3598,2016-02-01 00:00:00.000000 UTC,85600,12.3545,10.993
22079,3598,2016-02-01 00:00:00.000000 UTC,87700,14.3568,14.5804
22079,3598,2016-02-01 00:00:00.000000 UTC,91400,13.8025,11.426
22079,3598,2016-02-01 00:00:00.000000 UTC,92100,14.2642,14.3089
22079,3598,2016-02-01 00:00:00.000000 UTC,93500,14.702,15.291
22079,3598,2016-02-01 00:00:00.000000 UTC,98700,18.0356,21.0265
22079,3598,2016-02-01 00:00:00.000000 UTC,99400,14.8411,15.5469
22079,3598,2016-02-01 00:00:00.000000 UTC,99500,14.7609,15.0564
22079,6155,2016-02-01 00:00:00.000000 UTC,4000,13.677,12.9455
22079,6155,2016-02-01 00:00:00.000000 UTC,5200,6.49261,7.14174
22079,6155,2016-02-01 00:00:00.000000 UTC,5700,6.80179,7.64201
22079,6155,2016-02-01 00:00:00.000000 UTC,6000,7.15465,8.17046
22079,6155,2016-02-01 00:00:00.000000 UTC,6700,9.45275,10.5898
22079,6155,2016-02-01 00:00:00.000000 UTC,8400,6.15913,7.28752
22079,6155,2016-02-01 00:00:00.000000 UTC,8700,6.27775,7.71728
22079,6155,2016-02-01 00:00:00.000000 UTC,9200,7.05392,8.93524
22079,6155,2016-02-01 00:00:00.000000 UTC,9400,7.67933,9.6794
22079,6155,2016-02-01 00:00:00.000000 UTC,11100,4.66793,6.75039
22079,6155,2016-02-01 00:00:00.000000 UTC,11500,4.92213,7.26987
22079,6155,2016-02-01 00:00:00.000000 UTC,12000,5.44731,8.26909
22079,6155,2016-02-01 00:00:00.000000 UTC,14600,4.8569,7.59203
22079,6155,2016-02-01 00:00:00.000000 UTC,15500,6.66902,10.4375
22079,6155,2016-02-01 00:00:00.000000 UTC,16800,3.0109,6.46143
22079,6155,2016-02-01 00:00:00.000000 UTC,17300,4.51034,7.11017
22079,6155,2016-02-01 00:00:00.000000 UTC,17400,4.5144,7.27032
22079,6155,2016-02-01 00:00:00.000000 UTC,20600,5.33711,7.80941
22079,6155,2016-02-01 00:00:00.000000 UTC,26500,5.62988,7.88193
22079,6155,2016-02-01 00:00:00.000000 UTC,33500,13.0376,13.7097
22079,6155,2016-02-01 00:00:00.000000 UTC,34600,7.00777,6.74616
22079,6155,2016-02-01 00:00:00.000000 UTC,37700,6.75724,7.35908
22079,6155,2016-02-01 00:00:00.000000 UTC,40500,7.03608,7.20198
22079,6155,2016-02-01 00:00:00.000000 UTC,40700,6.99463,7.39671
22079,6155,2016-02-01 00:00:00.000000 UTC,43600,6.57639,7.68436
22079,6155,2016-02-01 00:00:00.000000 UTC,43800,6.35207,7.96051
22079,6155,2016-02-01 00:00:00.000000 UTC,43900,5.86551,8.1377
22079,6155,2016-02-01 00:00:00.000000 UTC,44100,5.60668,8.56649
22079,6155,2016-02-01 00:00:00.000000 UTC,44500,5.70529,9.77905
22079,6155,2016-02-01 00:00:00.000000 UTC,49200,4.66969,7.87291
22079,6155,2016-02-01 00:00:00.000000 UTC,50300,5.94541,9.91874
22079,6155,2016-02-01 00:00:00.000000 UTC,55200,5.94394,8.07729
22079,6155,2016-02-01 00:00:00.000000 UTC,55700,7.63533,8.84075
22079,6155,2016-02-01 00:00:00.000000 UTC,59500,13.6448,11.3852
22079,6155,2016-02-01 00:00:00.000000 UTC,59700,13.9149,12.7002
22079,6155,2016-02-01 00:00:00.000000 UTC,61500,6.69369,8.91944
22079,6155,2016-02-01 00:00:00.000000 UTC,61800,7.85278,9.7171
22079,6155,2016-02-01 00:00:00.000000 UTC,66900,5.42558,8.4639
22079,6155,2016-02-01 00:00:00.000000 UTC,67200,6.47921,8.77895
22079,6155,2016-02-01 00:00:00.000000 UTC,67500,6.50506,9.45327
22079,6155,2016-02-01 00:00:00.000000 UTC,67600,7.76336,9.73654
22079,6155,2016-02-01 00:00:00.000000 UTC,71800,15.1416,17.4788
22079,6155,2016-02-01 00:00:00.000000 UTC,72300,14.179,13.6589
22079,6155,2016-02-01 00:00:00.000000 UTC,72900,6.18146,8.70494
22079,6155,2016-02-01 00:00:00.000000 UTC,73200,7.0255,9.22091
22079,6155,2016-02-01 00:00:00.000000 UTC,73600,8.35306,10.3609
22079,6155,2016-02-01 00:00:00.000000 UTC,74400,13.2337,14.6027
22079,6155,2016-02-01 00:00:00.000000 UTC,78800,5.94608,8.89168
22079,6155,2016-02-01 00:00:00.000000 UTC,79300,7.60576,9.99949
22079,6155,2016-02-01 00:00:00.000000 UTC,85300,8.81168,10.5833
22079,6155,2016-02-01 00:00:00.000000 UTC,85800,13.1347,12.7325
22079,6155,2016-02-01 00:00:00.000000 UTC,90300,5.5359,9.09275
22079,6155,2016-02-01 00:00:00.000000 UTC,90800,7.37131,9.65049
22079,6155,2016-02-01 00:00:00.000000 UTC,91600,11.8292,12.5395
22079,6155,2016-02-01 00:00:00.000000 UTC,95100,15.9265,15.4984
22079,6155,2016-02-01 00:00:00.000000 UTC,96800,8.0629,10.1185
22079,6155,2016-02-01 00:00:00.000000 UTC,97800,14.2491,14.7168
22079,6218,2016-02-01 00:00:00.000000 UTC,3800,13.4061,12.884
22079,6218,2016-02-01 00:00:00.000000 UTC,5600,20.1251,20.9167
22079,6218,2016-02-01 00:00:00.000000 UTC,5900,20.4452,20.0645
22079,6218,2016-02-01 00:00:00.000000 UTC,6600,19.7224,18.9457
22079,6218,2016-02-01 00:00:00.000000 UTC,9100,21.1818,16.8475
22079,6218,2016-02-01 00:00:00.000000 UTC,10200,14.5889,14.5362
22079,6218,2016-02-01 00:00:00.000000 UTC,13000,14.4902,13.4721
22079,6218,2016-02-01 00:00:00.000000 UTC,16500,20.938,22.7194
22079,6218,2016-02-01 00:00:00.000000 UTC,22900,21.4809,21.9719
22079,6218,2016-02-01 00:00:00.000000 UTC,30600,14.2705,12.4802
22079,6218,2016-02-01 00:00:00.000000 UTC,35400,19.9373,19.9701
22079,6218,2016-02-01 00:00:00.000000 UTC,36400,14.73,13.8416
22079,6218,2016-02-01 00:00:00.000000 UTC,36700,15.7946,13.7463
22079,6218,2016-02-01 00:00:00.000000 UTC,39100,15.9626,15.5287
22079,6218,2016-02-01 00:00:00.000000 UTC,41800,17.7796,17.9011
22079,6218,2016-02-01 00:00:00.000000 UTC,42200,17.2734,15.327
22079,6218,2016-02-01 00:00:00.000000 UTC,42600,16.3021,14.2048
22079,6218,2016-02-01 00:00:00.000000 UTC,47900,17.9775,17.2926
22079,6218,2016-02-01 00:00:00.000000 UTC,48300,17.0961,14.9401
22079,6218,2016-02-01 00:00:00.000000 UTC,48400,16.8395,14.6402
22079,6218,2016-02-01 00:00:00.000000 UTC,51000,17.2708,16.2047
22079,6218,2016-02-01 00:00:00.000000 UTC,51800,15.8351,15.8529
22079,6218,2016-02-01 00:00:00.000000 UTC,53500,22.191,19.6854
22079,6218,2016-02-01 00:00:00.000000 UTC,53700,19.5351,18.4914
22079,6218,2016-02-01 00:00:00.000000 UTC,54200,17.2111,15.5311
22079,6218,2016-02-01 00:00:00.000000 UTC,54300,17.3404,15.1646
22079,6218,2016-02-01 00:00:00.000000 UTC,56300,17.8294,20.3545
22079,6218,2016-02-01 00:00:00.000000 UTC,57200,16.904,15.159
22079,6218,2016-02-01 00:00:00.000000 UTC,60300,17.2462,15.4061
22079,6218,2016-02-01 00:00:00.000000 UTC,65700,20.0999,18.2502
22079,6218,2016-02-01 00:00:00.000000 UTC,68700,17.9952,17.7467
22079,6218,2016-02-01 00:00:00.000000 UTC,72100,17.9346,16.0974
22079,6218,2016-02-01 00:00:00.000000 UTC,75600,23.7568,24.3675
22079,6218,2016-02-01 00:00:00.000000 UTC,78800,24.167,24.1565
22079,6218,2016-02-01 00:00:00.000000 UTC,80800,18.458,16.9104
22079,6218,2016-02-01 00:00:00.000000 UTC,80900,18.3915,16.4697
22079,6218,2016-02-01 00:00:00.000000 UTC,84400,16.9178,16.9724
22079,6218,2016-02-01 00:00:00.000000 UTC,84500,23.8903,24.3816
22079,6218,2016-02-01 00:00:00.000000 UTC,89800,19.0801,17.0712
22079,6218,2016-02-01 00:00:00.000000 UTC,89900,18.4751,16.7005
22079,6218,2016-02-01 00:00:00.000000 UTC,90000,18.2606,16.4881
22079,6218,2016-02-01 00:00:00.000000 UTC,91100,23.9548,23.9826
22079,6218,2016-02-01 00:00:00.000000 UTC,92100,17.9252,20.4779
22079,6218,2016-02-01 00:00:00.000000 UTC,93400,24.4276,24.6828
22079,6218,2016-02-01 00:00:00.000000 UTC,93700,24.1092,24.605
22079,6218,2016-02-01 00:00:00.000000 UTC,93800,26.6931,24.5279
22079,6218,2016-02-01 00:00:00.000000 UTC,95200,18.78,20.1847
22079,15596,2016-02-01 00:00:00.000000 UTC,2900,28.7818,28.2563
22079,15596,2016-02-01 00:00:00.000000 UTC,6500,28.9629,29.047
22079,15596,2016-02-01 00:00:00.000000 UTC,7200,28.4187,28.834
22079,15596,2016-02-01 00:00:00.000000 UTC,8200,21.1405,20.9174
22079,15596,2016-02-01 00:00:00.000000 UTC,16900,20.1117,20.1103
22079,15596,2016-02-01 00:00:00.000000 UTC,17100,17.9084,17.9258
22079,15596,2016-02-01 00:00:00.000000 UTC,20200,18.8197,19.7104
22079,15596,2016-02-01 00:00:00.000000 UTC,22700,18.499,21.6031
22079,15596,2016-02-01 00:00:00.000000 UTC,25800,22.8541,26.1969
22079,15596,2016-02-01 00:00:00.000000 UTC,28900,21.0574,21.1522
22079,15596,2016-02-01 00:00:00.000000 UTC,30400,23.2434,25.1504
22079,15596,2016-02-01 00:00:00.000000 UTC,32200,18.8466,19.1147
22079,15596,2016-02-01 00:00:00.000000 UTC,34200,24.5346,24.5296
22079,15596,2016-02-01 00:00:00.000000 UTC,38300,17.8855,14.6405
22079,15596,2016-02-01 00:00:00.000000 UTC,39600,25.3988,26.606
22079,15596,2016-02-01 00:00:00.000000 UTC,40100,24.9546,25.103
22079,15596,2016-02-01 00:00:00.000000 UTC,51600,24.5077,26.9026
22079,15596,2016-02-01 00:00:00.000000 UTC,57100,25.6354,28.201
22079,15596,2016-02-01 00:00:00.000000 UTC,60100,22.6061,25.4848
22079,15596,2016-02-01 00:00:00.000000 UTC,62900,29.869,28.6901
22079,15596,2016-02-01 00:00:00.000000 UTC,66600,26.2536,26.7787
22079,15596,2016-02-01 00:00:00.000000 UTC,67800,22.2311,26.7948
22079,15596,2016-02-01 00:00:00.000000 UTC,74300,19.642,16.1009
22079,15596,2016-02-01 00:00:00.000000 UTC,75700,26.9631,27.0596
22079,15596,2016-02-01 00:00:00.000000 UTC,80600,13.4765,10.4631
22079,15596,2016-02-01 00:00:00.000000 UTC,81000,29.1089,28.7793
22079,15596,2016-02-01 00:00:00.000000 UTC,92900,30.2097,29.0936
22079,15596,2016-02-01 00:00:00.000000 UTC,95300,18.4364,16.0385
22079,15596,2016-02-01 00:00:00.000000 UTC,96200,26.4089,26.3797
22830,16615,2016-02-01 00:00:00.000000 UTC,1100,26.6099,26.7239
22830,16615,2016-02-01 00:00:00.000000 UTC,1400,22.4657,22.7496
22830,16615,2016-02-01 00:00:00.000000 UTC,2200,17.3362,16.54
22830,16615,2016-02-01 00:00:00.000000 UTC,2900,11.7281,13.6323
22830,16615,2016-02-01 00:00:00.000000 UTC,3300,25.9515,26.4686
22830,16615,2016-02-01 00:00:00.000000 UTC,3700,25.6908,26.5296
