Departure ID,Arrival ID,Departure Epoch,time-of-flight [s],Atom Delta-V [km/s],Lambert Delta-V [km/s]
16111,28255,2016-02-11 21:31:40.000000 UTC,41590,3.51355,3.37735
28255,39261,2016-02-23 00:46:40.000000 UTC,13450,3.5139,3.46894
28255,29093,2016-02-20 14:16:40.000000 UTC,7570,3.51434,3.1802
28255,29093,2016-02-20 02:25:00.000000 UTC,43930,3.51533,4.93432
28255,39261,2016-02-18 11:31:40.000000 UTC,51070,3.51622,4.70458
28255,39261,2016-02-20 04:01:40.000000 UTC,34690,3.51685,3.63892
28255,39261,2016-02-22 10:01:40.000000 UTC,21850,3.51757,4.70221
28255,39261,2016-02-21 07:31:40.000000 UTC,2650,3.52031,4.64166
28255,16111,2016-02-18 15:46:40.000000 UTC,42430,3.52156,6.89258
28255,29093,2016-02-18 06:40:00.000000 UTC,52510,3.52518,3.94072
29093,39261,2016-02-05 05:31:40.000000 UTC,35050,3.52667,4.04992
28255,39261,2016-02-19 00:01:40.000000 UTC,57550,3.52751,3.75128
39261,28255,2016-02-12 11:25:00.000000 UTC,45190,3.52755,3.6258
16111,28255,2016-02-06 22:15:00.000000 UTC,3850,3.52811,5.55308
28255,39261,2016-02-22 00:45:00.000000 UTC,18490,3.53051,3.78708
39261,28255,2016-02-16 02:46:40.000000 UTC,41470,3.53395,3.34263
29093,28255,2016-02-01 03:46:40.000000 UTC,48550,3.53721,4.48111
29093,28255,2016-02-03 08:00:00.000000 UTC,32590,3.53909,4.41764
29093,16111,2016-02-05 10:20:00.000000 UTC,50470,3.54006,3.40315
39261,28255,2016-02-17 04:45:00.000000 UTC,40390,3.54066,3.25607
28255,29093,2016-02-21 15:55:00.000000 UTC,53170,3.54074,3.50111
28255,16111,2016-02-18 16:35:00.000000 UTC,47650,3.54101,3.74423
16111,28255,2016-02-06 22:46:40.000000 UTC,43090,3.54372,3.43445
28255,16111,2016-02-19 03:16:40.000000 UTC,45310,3.54381,4.09657
28255,39261,2016-02-22 10:01:40.000000 UTC,55030,3.54485,4.11337
29093,28255,2016-02-01 03:46:40.000000 UTC,42670,3.5469,3.52861
28255,39261,2016-02-20 00:50:00.000000 UTC,52630,3.54877,4.37094
39261,28255,2016-02-15 08:01:40.000000 UTC,30190,3.55161,5.8154
29093,28255,2016-02-01 05:16:40.000000 UTC,43030,3.5518,3.40958
28255,39261,2016-02-18 10:55:00.000000 UTC,51010,3.55285,4.12463
39261,29093,2016-02-12 23:05:00.000000 UTC,41290,3.55348,6.18873
39261,28255,2016-02-14 13:50:00.000000 UTC,43030,3.55419,3.78651
28255,29093,2016-02-20 12:30:00.000000 UTC,47470,3.55422,4.14741
28255,16111,2016-02-19 04:25:00.000000 UTC,6010,3.55466,4.11943
39261,28255,2016-02-12 13:55:00.000000 UTC,45130,3.55474,3.2604
28255,16111,2016-02-18 05:45:00.000000 UTC,36250,3.55523,6.49223
16111,28255,2016-02-06 19:40:00.000000 UTC,42370,3.55657,3.28767
29093,28255,2016-02-01 00:01:40.000000 UTC,41710,3.55686,3.68339
28255,16111,2016-02-18 06:40:00.000000 UTC,2410,3.55803,4.05404
28255,39261,2016-02-21 07:31:40.000000 UTC,59890,3.56481,3.69538
28255,39261,2016-02-23 08:31:40.000000 UTC,37930,3.56486,3.94683
16111,28255,2016-02-10 18:20:00.000000 UTC,29110,3.56593,3.03766
28255,29093,2016-02-18 14:15:00.000000 UTC,3250,3.56848,4.65228
29093,28255,2016-02-02 02:16:40.000000 UTC,32290,3.56936,4.44586
28255,29093,2016-02-18 18:16:40.000000 UTC,2410,3.57274,4.15247
28255,16111,2016-02-23 19:15:00.000000 UTC,48190,3.57338,3.90622
29093,28255,2016-02-02 04:45:00.000000 UTC,42010,3.57711,3.3755
28255,16111,2016-02-21 11:40:00.000000 UTC,54970,3.5779,3.71178
28255,39261,2016-02-19 06:46:40.000000 UTC,57850,3.57791,3.82515
16111,28255,2016-02-08 22:01:40.000000 UTC,42310,3.5784,4.34423
39261,28255,2016-02-12 18:01:40.000000 UTC,38830,3.57866,4.37431
29093,28255,2016-02-06 17:30:00.000000 UTC,46870,3.58044,4.64294
28255,16111,2016-02-19 09:15:00.000000 UTC,49510,3.58251,3.54499
28255,29093,2016-02-19 09:15:00.000000 UTC,38770,3.58449,5.32057
28255,16111,2016-02-21 15:55:00.000000 UTC,48490,3.58828,3.74414
28255,16111,2016-02-22 07:40:00.000000 UTC,56110,3.59107,3.59611
28255,29093,2016-02-19 03:16:40.000000 UTC,54070,3.59144,3.97905
39261,28255,2016-02-12 14:46:40.000000 UTC,45070,3.59401,3.471
39261,28255,2016-02-12 23:55:00.000000 UTC,38530,3.59474,5.80616
39261,28255,2016-02-14 12:10:00.000000 UTC,43090,3.59622,3.8685
29093,16111,2016-02-04 20:15:00.000000 UTC,50830,3.59657,3.44702
29093,28255,2016-02-06 12:01:40.000000 UTC,45730,3.59737,4.88618
16111,28255,2016-02-09 05:05:00.000000 UTC,20230,3.59815,3.05413
28255,39261,2016-02-19 06:46:40.000000 UTC,3490,3.60485,4.02718
28255,16111,2016-02-18 19:10:00.000000 UTC,52630,3.6058,3.39136
28255,29093,2016-02-19 17:20:00.000000 UTC,40030,3.60677,4.21157
28255,29093,2016-02-18 08:16:40.000000 UTC,52150,3.60893,3.67367
28255,16111,2016-02-19 00:01:40.000000 UTC,51550,3.60947,3.60004
28255,29093,2016-02-18 15:46:40.000000 UTC,50710,3.60995,3.76674
28255,16111,2016-02-18 15:00:00.000000 UTC,48010,3.61325,3.65654
16111,29093,2016-02-07 09:05:00.000000 UTC,6790,3.61645,4.91678
28255,29093,2016-02-18 15:00:00.000000 UTC,50830,3.61987,3.63602
28255,29093,2016-02-23 16:31:40.000000 UTC,35170,3.62178,5.47496
39261,28255,2016-02-12 22:16:40.000000 UTC,44770,3.62527,3.25389
16111,28255,2016-02-08 04:55:00.000000 UTC,38230,3.62575,4.12852
29093,28255,2016-02-01 00:10:00.000000 UTC,2770,3.62649,4.23158
28255,16111,2016-02-19 11:50:00.000000 UTC,15610,3.62942,6.36406
28255,16111,2016-02-18 04:55:00.000000 UTC,44710,3.6304,4.03139
28255,16111,2016-02-18 05:45:00.000000 UTC,2650,3.63373,4.22271
28255,16111,2016-02-18 06:40:00.000000 UTC,5050,3.63396,2.83514
16111,28255,2016-02-10 23:01:40.000000 UTC,42190,3.63942,3.43517
39261,28255,2016-02-14 10:31:40.000000 UTC,43150,3.64057,3.7873
16111,39261,2016-02-07 03:15:00.000000 UTC,20590,3.64306,4.25961
28255,29093,2016-02-19 06:46:40.000000 UTC,53350,3.64639,3.68694
16111,28255,2016-02-07 01:50:00.000000 UTC,43870,3.65083,3.32495
28255,39261,2016-02-18 10:55:00.000000 UTC,57010,3.6512,3.81164
29093,39261,2016-02-04 11:25:00.000000 UTC,30370,3.65123,6.45773
28255,39261,2016-02-18 15:00:00.000000 UTC,30010,3.65283,4.96361
28255,29093,2016-02-19 13:10:00.000000 UTC,40930,3.65374,4.63512
28255,29093,2016-02-23 19:15:00.000000 UTC,48790,3.65423,6.65854
28255,29093,2016-02-20 12:30:00.000000 UTC,7930,3.65457,3.53106
16111,28255,2016-02-08 03:31:40.000000 UTC,43990,3.65532,3.3066
16111,28255,2016-02-10 09:16:40.000000 UTC,32710,3.66337,4.17399
28255,16111,2016-02-21 22:30:00.000000 UTC,27430,3.66829,3.91028
28255,29093,2016-02-19 11:50:00.000000 UTC,35650,3.67163,5.74175
29093,28255,2016-02-05 10:20:00.000000 UTC,4510,3.6729,3.81372
29093,28255,2016-02-01 23:55:00.000000 UTC,31750,3.67372,4.86497
28255,16111,2016-02-20 00:50:00.000000 UTC,6850,3.67502,3.42733
16111,28255,2016-02-06 17:30:00.000000 UTC,41650,3.67565,3.99207
28255,29093,2016-02-20 00:50:00.000000 UTC,49750,3.67696,3.73718
28255,39261,2016-02-22 12:25:00.000000 UTC,55150,3.6781,4.00764
28255,16111,2016-02-23 03:20:00.000000 UTC,51730,3.67961,4.00437
29093,39261,2016-02-03 08:00:00.000000 UTC,26350,3.68018,4.41749
39261,28255,2016-02-12 23:05:00.000000 UTC,26590,3.68075,8.00178
28255,39261,2016-02-18 16:35:00.000000 UTC,57250,3.68128,3.97259
29093,28255,2016-02-02 15:45:00.000000 UTC,44350,3.68805,3.32912
16111,28255,2016-02-11 03:50:00.000000 UTC,4390,3.69077,4.3524
28255,29093,2016-02-18 18:16:40.000000 UTC,50170,3.69264,3.65655
28255,29093,2016-02-18 06:01:40.000000 UTC,47110,3.69426,3.75618
29093,16111,2016-02-03 02:50:00.000000 UTC,51910,3.69667,3.49963
29093,28255,2016-02-05 00:50:00.000000 UTC,44410,3.69672,3.38647
28255,16111,2016-02-23 00:46:40.000000 UTC,35590,3.69847,4.17679
29093,28255,2016-02-01 14:40:00.000000 UTC,44830,3.7,5.01665
39261,28255,2016-02-12 11:16:40.000000 UTC,33130,3.7005,4.02012
29093,28255,2016-02-06 06:40:00.000000 UTC,14830,3.70216,2.94871
16111,28255,2016-02-07 17:25:00.000000 UTC,47410,3.7022,4.65892
29093,28255,2016-02-01 21:40:00.000000 UTC,46390,3.70465,3.86955
16111,28255,2016-02-09 05:05:00.000000 UTC,29170,3.70708,3.4203
29093,39261,2016-02-01 02:10:00.000000 UTC,33730,3.70762,6.06004
28255,29093,2016-02-18 19:10:00.000000 UTC,50050,3.70767,3.73952
28255,29093,2016-02-18 08:16:40.000000 UTC,32650,3.70771,5.67713
16111,28255,2016-02-10 13:45:00.000000 UTC,39910,3.70852,3.67217
28255,16111,2016-02-18 18:16:40.000000 UTC,47290,3.70916,3.84777
28255,39261,2016-02-19 21:45:00.000000 UTC,58510,3.71184,3.79853
28255,39261,2016-02-20 02:25:00.000000 UTC,52750,3.71373,5.22479
28255,16111,2016-02-20 00:50:00.000000 UTC,51610,3.71677,3.76383
28255,29093,2016-02-23 08:31:40.000000 UTC,45190,3.72084,4.04421
28255,29093,2016-02-18 16:35:00.000000 UTC,50530,3.72439,3.88371
16111,28255,2016-02-07 19:46:40.000000 UTC,310,3.72478,3.54544
28255,16111,2016-02-19 09:15:00.000000 UTC,55090,3.72559,3.65626
28255,39261,2016-02-18 07:25:00.000000 UTC,29770,3.72629,5.77773
39261,28255,2016-02-12 12:15:00.000000 UTC,36070,3.72855,5.47432
16111,28255,2016-02-07 19:46:40.000000 UTC,3250,3.72861,3.00833
16111,28255,2016-02-06 18:45:00.000000 UTC,9130,3.72879,4.59716
39261,28255,2016-02-16 05:00:00.000000 UTC,29410,3.7305,3.5711
28255,29093,2016-02-22 12:25:00.000000 UTC,49150,3.73317,3.88129
39261,28255,2016-02-13 00:46:40.000000 UTC,44650,3.73457,3.33409
28255,16111,2016-02-18 18:16:40.000000 UTC,52810,3.73601,3.51013
28255,29093,2016-02-18 20:05:00.000000 UTC,4810,3.73659,3.08883
28255,29093,2016-02-19 00:01:40.000000 UTC,49090,3.74151,3.93993
39261,28255,2016-02-14 10:31:40.000000 UTC,49150,3.74352,3.69967
28255,16111,2016-02-20 00:50:00.000000 UTC,46090,3.74438,4.31712
28255,39261,2016-02-20 10:45:00.000000 UTC,59050,3.7448,3.90316
16111,28255,2016-02-09 20:31:40.000000 UTC,41710,3.74549,4.29601
28255,29093,2016-02-18 10:55:00.000000 UTC,57310,3.74721,3.74741
16111,28255,2016-02-06 18:45:00.000000 UTC,42070,3.7473,3.86093
28255,39261,2016-02-18 04:55:00.000000 UTC,56770,3.74748,3.8978
28255,16111,2016-02-20 07:20:00.000000 UTC,27910,3.74881,4.43399
28255,39261,2016-02-19 03:16:40.000000 UTC,57730,3.75211,4.10335
29093,28255,2016-02-04 22:31:40.000000 UTC,43930,3.75248,3.47094
28255,29093,2016-02-18 08:16:40.000000 UTC,7090,3.75556,3.55354
28255,16111,2016-02-20 21:40:00.000000 UTC,41410,3.75851,3.84784
28255,16111,2016-02-18 05:16:40.000000 UTC,8530,3.75894,5.0729
28255,39261,2016-02-21 22:30:00.000000 UTC,21430,3.75958,5.66561
28255,39261,2016-02-20 10:45:00.000000 UTC,47050,3.76299,4.85691
28255,29093,2016-02-18 20:05:00.000000 UTC,49870,3.76527,3.36081
28255,39261,2016-02-22 07:40:00.000000 UTC,6670,3.76711,3.90396
39261,28255,2016-02-13 01:40:00.000000 UTC,11710,3.76759,5.18739
28255,29093,2016-02-20 09:01:40.000000 UTC,42610,3.76842,4.80004
28255,29093,2016-02-20 09:01:40.000000 UTC,28510,3.76958,5.53296
28255,16111,2016-02-19 17:20:00.000000 UTC,33850,3.77153,5.39741
28255,29093,2016-02-18 04:55:00.000000 UTC,52870,3.77358,4.02707
28255,16111,2016-02-19 04:25:00.000000 UTC,17230,3.77631,4.79655
29093,39261,2016-02-01 07:40:00.000000 UTC,35170,3.7785,4.02804
28255,39261,2016-02-23 05:55:00.000000 UTC,55870,3.77875,4.08123
16111,28255,2016-02-06 17:55:00.000000 UTC,20830,3.78053,4.48116
28255,39261,2016-02-23 19:15:00.000000 UTC,56410,3.78217,3.72736
16111,28255,2016-02-07 01:50:00.000000 UTC,43690,3.78222,4.71103
28255,29093,2016-02-18 09:15:00.000000 UTC,46570,3.784,6.31672
28255,16111,2016-02-22 10:01:40.000000 UTC,55510,3.78477,3.56977
28255,16111,2016-02-21 03:30:00.000000 UTC,51250,3.78529,3.56991
28255,29093,2016-02-18 11:31:40.000000 UTC,6490,3.78539,3.70311
28255,16111,2016-02-20 21:40:00.000000 UTC,52510,3.78689,3.52651
28255,16111,2016-02-20 12:30:00.000000 UTC,54550,3.78815,3.57478
29093,39261,2016-02-05 10:20:00.000000 UTC,2950,3.79148,6.36545
28255,29093,2016-02-20 21:40:00.000000 UTC,56770,3.79168,3.54444
39261,28255,2016-02-12 21:30:00.000000 UTC,50770,3.79187,3.64743
29093,28255,2016-02-02 18:46:40.000000 UTC,32830,3.79202,4.91702
28255,29093,2016-02-19 13:10:00.000000 UTC,29710,3.79235,5.37595
28255,29093,2016-02-18 16:35:00.000000 UTC,56110,3.79271,3.71821
29093,16111,2016-02-05 15:15:00.000000 UTC,11110,3.79302,4.66822
28255,39261,2016-02-18 13:31:40.000000 UTC,21010,3.79459,4.17924
16111,28255,2016-02-07 01:50:00.000000 UTC,19930,3.79542,3.16034
29093,16111,2016-02-01 08:20:00.000000 UTC,36130,3.79546,4.65437
39261,28255,2016-02-13 03:31:40.000000 UTC,35410,3.79587,5.64889
29093,28255,2016-02-01 07:40:00.000000 UTC,7690,3.79866,2.94941
29093,16111,2016-02-05 22:50:00.000000 UTC,55750,3.80145,3.59385
29093,28255,2016-02-05 03:10:00.000000 UTC,44950,3.80165,3.44211
28255,29093,2016-02-19 17:20:00.000000 UTC,45670,3.80371,4.49182
28255,29093,2016-02-21 22:30:00.000000 UTC,57730,3.80388,7.69475
28255,16111,2016-02-19 23:16:40.000000 UTC,51970,3.80657,3.76363
28255,29093,2016-02-18 18:16:40.000000 UTC,55750,3.80663,3.56039
28255,29093,2016-02-18 15:00:00.000000 UTC,56410,3.80712,3.54771
28255,16111,2016-02-21 07:31:40.000000 UTC,55870,3.80944,3.6604
28255,29093,2016-02-22 10:01:40.000000 UTC,55150,3.80972,3.64286
28255,29093,2016-02-18 09:15:00.000000 UTC,52030,3.81113,3.74653
29093,28255,2016-02-01 22:46:40.000000 UTC,28510,3.81183,5.15285
28255,29093,2016-02-19 21:45:00.000000 UTC,50410,3.81238,3.66204
16111,28255,2016-02-10 13:45:00.000000 UTC,45970,3.81257,3.42109
28255,29093,2016-02-19 15:55:00.000000 UTC,28930,3.81341,2.63937
28255,29093,2016-02-19 04:25:00.000000 UTC,37090,3.81366,4.0705
39261,16111,2016-02-16 05:00:00.000000 UTC,4750,3.81538,10.047
28255,29093,2016-02-18 09:15:00.000000 UTC,46450,3.81595,4.05677
28255,39261,2016-02-18 07:25:00.000000 UTC,35710,3.82031,4.16953
28255,16111,2016-02-22 14:50:00.000000 UTC,4270,3.82775,4.30537
29093,28255,2016-02-02 14:16:40.000000 UTC,25990,3.83045,3.36687
39261,28255,2016-02-15 02:16:40.000000 UTC,3790,3.831,2.9943
28255,16111,2016-02-18 05:45:00.000000 UTC,50110,3.83118,4.04106
28255,29093,2016-02-19 17:20:00.000000 UTC,3370,3.83119,4.50677
39261,28255,2016-02-13 13:16:40.000000 UTC,37990,3.83247,4.57383
29093,28255,2016-02-01 07:40:00.000000 UTC,37330,3.833,5.08128
28255,39261,2016-02-18 15:00:00.000000 UTC,36010,3.83455,4.26804
39261,28255,2016-02-15 08:01:40.000000 UTC,36190,3.83555,4.90796
29093,28255,2016-02-04 22:31:40.000000 UTC,19930,3.83601,4.03901
16111,28255,2016-02-07 11:00:00.000000 UTC,15970,3.83786,4.95168
28255,29093,2016-02-23 05:55:00.000000 UTC,56830,3.83938,3.77831
28255,16111,2016-02-18 06:40:00.000000 UTC,30310,3.84384,5.16359
39261,28255,2016-02-16 05:00:00.000000 UTC,59230,3.84452,4.79428
39261,28255,2016-02-13 21:01:40.000000 UTC,49750,3.84583,3.77929
29093,16111,2016-02-04 09:16:40.000000 UTC,56710,3.84655,3.69769
39261,28255,2016-02-14 12:10:00.000000 UTC,49090,3.84685,3.785
28255,16111,2016-02-23 05:55:00.000000 UTC,56650,3.84865,3.61779
28255,39261,2016-02-19 21:45:00.000000 UTC,52510,3.85209,4.11281
28255,39261,2016-02-18 05:05:00.000000 UTC,50770,3.85347,4.55669
39261,28255,2016-02-13 01:40:00.000000 UTC,50590,3.85525,3.63907
39261,28255,2016-02-12 15:45:00.000000 UTC,51010,3.85558,3.54185
29093,28255,2016-02-06 06:40:00.000000 UTC,11770,3.85593,5.10878
28255,39261,2016-02-22 14:50:00.000000 UTC,49330,3.85984,6.39085
16111,28255,2016-02-12 05:31:40.000000 UTC,25390,3.86054,3.65737
28255,29093,2016-02-19 17:20:00.000000 UTC,11830,3.86219,3.74111
28255,29093,2016-02-23 03:20:00.000000 UTC,6730,3.86656,3.68043
39261,28255,2016-02-15 14:01:40.000000 UTC,3250,3.86827,3.10429
29093,28255,2016-02-06 12:01:40.000000 UTC,45910,3.86887,3.52109
29093,28255,2016-02-05 03:10:00.000000 UTC,44770,3.86984,4.78064
29093,28255,2016-02-01 02:55:00.000000 UTC,42370,3.87046,4.26937
28255,29093,2016-02-21 15:55:00.000000 UTC,27910,3.87316,4.32576
28255,29093,2016-02-20 10:45:00.000000 UTC,47830,3.87462,4.20728
28255,16111,2016-02-18 08:16:40.000000 UTC,49510,3.87622,3.82468
28255,39261,2016-02-18 20:05:00.000000 UTC,57430,3.87669,4.03808
16111,39261,2016-02-08 22:01:40.000000 UTC,35770,3.878,6.95968
28255,16111,2016-02-19 15:55:00.000000 UTC,48190,3.87871,5.66091
28255,29093,2016-02-20 07:20:00.000000 UTC,14830,3.8824,5.27672
39261,28255,2016-02-12 18:01:40.000000 UTC,50770,3.8836,4.67168
16111,28255,2016-02-10 23:01:40.000000 UTC,310,3.88651,3.84246
29093,28255,2016-02-02 20:20:00.000000 UTC,45190,3.88655,4.1923
39261,28255,2016-02-12 14:46:40.000000 UTC,51070,3.88876,3.5468
28255,16111,2016-02-18 07:25:00.000000 UTC,49690,3.88877,3.61828
28255,39261,2016-02-18 09:46:40.000000 UTC,26890,3.89193,4.11245
28255,39261,2016-02-21 07:31:40.000000 UTC,5650,3.89324,4.1946
28255,39261,2016-02-19 13:10:00.000000 UTC,52150,3.89411,4.26777
39261,28255,2016-02-13 21:01:40.000000 UTC,43750,3.89563,3.81639
29093,16111,2016-02-02 14:16:40.000000 UTC,57850,3.89775,3.47962
28255,39261,2016-02-19 17:20:00.000000 UTC,58330,3.89926,4.00623
39261,28255,2016-02-12 12:15:00.000000 UTC,51190,3.90599,3.45133
28255,39261,2016-02-18 11:31:40.000000 UTC,57070,3.90701,4.12284
28255,29093,2016-02-18 15:46:40.000000 UTC,56290,3.90733,3.62413
39261,28255,2016-02-15 14:01:40.000000 UTC,48010,3.90738,3.90251
29093,39261,2016-02-02 02:16:40.000000 UTC,15730,3.90877,5.76141
28255,16111,2016-02-23 19:15:00.000000 UTC,53710,3.90996,3.5555
28255,29093,2016-02-23 16:31:40.000000 UTC,35230,3.91164,6.65202
28255,29093,2016-02-18 07:25:00.000000 UTC,52390,3.91234,3.85818
28255,29093,2016-02-18 19:10:00.000000 UTC,55630,3.91824,3.58868
28255,29093,2016-02-19 00:01:40.000000 UTC,54670,3.91826,3.72124
28255,29093,2016-02-22 12:25:00.000000 UTC,29530,3.92308,6.24582
28255,16111,2016-02-20 02:25:00.000000 UTC,23470,3.92388,5.8715
29093,16111,2016-02-01 01:31:40.000000 UTC,58750,3.92417,3.81084
28255,39261,2016-02-18 09:15:00.000000 UTC,50950,3.9257,4.36401
28255,16111,2016-02-20 14:16:40.000000 UTC,48670,3.92785,3.76458
28255,29093,2016-02-20 10:45:00.000000 UTC,53410,3.92955,3.87901
28255,16111,2016-02-19 21:45:00.000000 UTC,7630,3.93037,3.67523
29093,16111,2016-02-01 15:35:00.000000 UTC,58390,3.93271,3.82671
39261,28255,2016-02-14 15:31:40.000000 UTC,48970,3.93378,3.5714
29093,39261,2016-02-02 21:55:00.000000 UTC,32830,3.93652,7.17987
39261,28255,2016-02-12 20:45:00.000000 UTC,50770,3.94422,3.81042
28255,39261,2016-02-19 04:25:00.000000 UTC,15610,3.94439,4.45075
28255,29093,2016-02-19 21:45:00.000000 UTC,5410,3.94513,4.01192
39261,28255,2016-02-14 02:45:00.000000 UTC,55330,3.9469,5.6322
29093,28255,2016-02-01 07:40:00.000000 UTC,7570,3.95013,4.00189
29093,28255,2016-02-01 18:30:00.000000 UTC,45730,3.95084,3.73761
28255,29093,2016-02-18 07:25:00.000000 UTC,46810,3.9516,4.20991
39261,28255,2016-02-13 17:01:40.000000 UTC,7990,3.95535,5.09191
39261,28255,2016-02-14 13:50:00.000000 UTC,55030,3.95621,3.74941
28255,39261,2016-02-18 10:55:00.000000 UTC,45010,3.95691,4.66576
28255,29093,2016-02-23 03:20:00.000000 UTC,51790,3.95989,3.88188
29093,28255,2016-02-01 00:35:00.000000 UTC,47890,3.96433,4.41873
28255,29093,2016-02-19 06:46:40.000000 UTC,58930,3.96568,3.5898
28255,29093,2016-02-18 11:31:40.000000 UTC,45970,3.96634,4.33336
39261,28255,2016-02-14 01:16:40.000000 UTC,49570,3.96655,3.65592
29093,16111,2016-02-02 20:20:00.000000 UTC,40810,3.96828,4.72426
29093,28255,2016-02-02 02:16:40.000000 UTC,26290,3.96988,5.23612
39261,16111,2016-02-12 11:16:40.000000 UTC,8770,3.97008,4.10454
16111,28255,2016-02-06 17:55:00.000000 UTC,17890,3.9703,4.58718
28255,16111,2016-02-23 03:20:00.000000 UTC,6970,3.97032,3.65471
29093,39261,2016-02-05 00:50:00.000000 UTC,24790,3.97228,4.60948
29093,28255,2016-02-02 23:31:40.000000 UTC,45790,3.9727,5.09599
29093,16111,2016-02-03 21:01:40.000000 UTC,12190,3.97324,4.42876
28255,29093,2016-02-18 11:31:40.000000 UTC,37570,3.97366,5.92711
16111,28255,2016-02-10 02:46:40.000000 UTC,43210,3.98285,4.34599
28255,16111,2016-02-23 08:31:40.000000 UTC,50590,3.984,3.6564
16111,28255,2016-02-06 20:25:00.000000 UTC,18550,3.98665,3.88053
28255,29093,2016-02-20 09:01:40.000000 UTC,28570,3.98702,6.7936
29093,28255,2016-02-01 05:16:40.000000 UTC,4150,3.98728,3.81141
39261,28255,2016-02-17 23:01:40.000000 UTC,51610,3.9889,3.84676
28255,39261,2016-02-20 14:16:40.000000 UTC,59230,3.99065,4.21997
28255,39261,2016-02-18 20:05:00.000000 UTC,51430,3.9959,4.52276
28255,16111,2016-02-21 11:40:00.000000 UTC,35530,3.9977,5.42592
16111,39261,2016-02-07 12:00:00.000000 UTC,10990,3.99853,5.55028
39261,28255,2016-02-14 01:16:40.000000 UTC,43570,3.99961,3.69238
16111,28255,2016-02-07 23:31:40.000000 UTC,42910,3.99975,4.49607
39261,28255,2016-02-15 02:16:40.000000 UTC,48550,4.00063,3.56734
28255,39261,2016-02-20 04:01:40.000000 UTC,10570,4.00303,4.12606
28255,29093,2016-02-20 19:46:40.000000 UTC,51670,4.00306,4.61628
16111,29093,2016-02-07 15:10:00.000000 UTC,4090,4.00453,4.74745
29093,28255,2016-02-02 23:31:40.000000 UTC,51850,4.00568,4.35896
28255,29093,2016-02-23 08:31:40.000000 UTC,5650,4.00791,2.98154
28255,29093,2016-02-18 09:15:00.000000 UTC,57610,4.00873,3.60797
29093,16111,2016-02-03 15:16:40.000000 UTC,57190,4.00892,3.67653
28255,16111,2016-02-20 10:45:00.000000 UTC,4630,4.00926,3.1457
28255,29093,2016-02-18 10:55:00.000000 UTC,51730,4.01035,3.96947
28255,16111,2016-02-18 06:40:00.000000 UTC,49870,4.01099,3.79606
16111,28255,2016-02-06 18:05:00.000000 UTC,3130,4.01151,2.78084
28255,16111,2016-02-22 10:01:40.000000 UTC,49990,4.01186,3.83216
39261,28255,2016-02-15 22:25:00.000000 UTC,53650,4.01316,3.94159
28255,39261,2016-02-18 09:46:40.000000 UTC,14830,4.01371,4.43736
28255,16111,2016-02-19 17:20:00.000000 UTC,47770,4.01438,4.4484
39261,28255,2016-02-13 00:46:40.000000 UTC,56470,4.01441,4.89763
28255,29093,2016-02-23 00:46:40.000000 UTC,12910,4.01491,4.02062
28255,29093,2016-02-21 22:30:00.000000 UTC,23590,4.01839,2.53204
39261,28255,2016-02-15 14:01:40.000000 UTC,54010,4.01901,3.902
29093,28255,2016-02-01 00:00:00.000000 UTC,47710,4.02018,3.759
16111,28255,2016-02-07 02:31:40.000000 UTC,20050,4.02405,3.44399
16111,28255,2016-02-06 18:45:00.000000 UTC,3250,4.02416,3.33133
29093,39261,2016-02-06 17:30:00.000000 UTC,50230,4.02448,6.27686
28255,29093,2016-02-20 12:30:00.000000 UTC,58630,4.02695,3.72119
39261,28255,2016-02-15 02:16:40.000000 UTC,54550,4.02699,3.65885
16111,28255,2016-02-09 10:40:00.000000 UTC,45310,4.02799,4.01745
28255,29093,2016-02-21 11:40:00.000000 UTC,48490,4.03417,4.32304
28255,29093,2016-02-23 00:46:40.000000 UTC,27130,4.035,6.1753
28255,29093,2016-02-19 03:16:40.000000 UTC,48490,4.03563,4.36028
29093,28255,2016-02-05 00:50:00.000000 UTC,44230,4.04467,4.86736
28255,16111,2016-02-18 20:05:00.000000 UTC,7810,4.0467,4.05863
28255,29093,2016-02-22 07:40:00.000000 UTC,55690,4.04677,3.67726
16111,28255,2016-02-07 23:31:40.000000 UTC,48970,4.0499,3.98386
28255,29093,2016-02-22 17:16:40.000000 UTC,25810,4.05249,5.34836
28255,29093,2016-02-18 17:25:00.000000 UTC,36250,4.06061,4.46877
39261,28255,2016-02-12 11:25:00.000000 UTC,57190,4.06388,3.74046
28255,16111,2016-02-18 09:46:40.000000 UTC,32530,4.06498,4.77946
29093,28255,2016-02-05 10:20:00.000000 UTC,4570,4.06537,3.44379
29093,28255,2016-02-03 19:05:00.000000 UTC,37930,4.06568,5.05509
28255,39261,2016-02-22 05:20:00.000000 UTC,6670,4.06631,4.42292
28255,29093,2016-02-22 00:45:00.000000 UTC,51550,4.07188,4.42181
28255,39261,2016-02-20 05:40:00.000000 UTC,4630,4.07521,4.65127
28255,29093,2016-02-22 05:20:00.000000 UTC,8590,4.07785,5.90124
28255,16111,2016-02-20 21:40:00.000000 UTC,58090,4.07965,3.65498
28255,29093,2016-02-19 09:15:00.000000 UTC,21850,4.08143,4.12663
16111,28255,2016-02-07 07:16:40.000000 UTC,51010,4.08213,4.33486
28255,16111,2016-02-22 00:45:00.000000 UTC,46570,4.08224,4.40051
