Departure ID,Arrival ID,Departure Epoch,time-of-flight [s],Atom Delta-V [km/s],Lambert Delta-V [km/s]
28255,16111,2016-02-01 00:00:00.000000 UTC,52600,26.1786,26.1889
29093,16111,2016-02-01 00:00:00.000000 UTC,87880,26.1794,28.9071
16111,28255,2016-02-01 00:00:00.000000 UTC,227290,26.1951,30.9836
29093,28255,2016-02-01 00:00:00.000000 UTC,212200,26.2107,31.1879
28255,29093,2016-02-01 00:00:00.000000 UTC,105520,26.2181,30.0638
29093,39261,2016-02-01 00:00:00.000000 UTC,245380,26.2223,28.8813
16111,29093,2016-02-01 00:00:00.000000 UTC,271990,26.2224,29.6828
16111,29093,2016-02-01 00:00:00.000000 UTC,201310,26.2266,29.766
29093,28255,2016-02-01 00:00:00.000000 UTC,269050,26.2268,28.5561
28255,29093,2016-02-01 00:00:00.000000 UTC,263650,26.228,29.5305
29093,39261,2016-02-01 00:00:00.000000 UTC,191050,26.2297,28.6405
29093,28255,2016-02-01 00:00:00.000000 UTC,39790,26.2412,28.5441
28255,39261,2016-02-01 00:00:00.000000 UTC,91720,26.2413,29.7144
28255,29093,2016-02-01 00:00:00.000000 UTC,7060,26.2512,27.0408
39261,28255,2016-02-01 00:00:00.000000 UTC,218590,26.2653,28.4276
29093,28255,2016-02-01 00:00:00.000000 UTC,51700,26.2732,28.8746
16111,28255,2016-02-01 00:00:00.000000 UTC,212650,26.2799,29.1573
16111,39261,2016-02-01 00:00:00.000000 UTC,31060,26.2816,26.287
28255,29093,2016-02-01 00:00:00.000000 UTC,260860,26.2907,30.1579
28255,39261,2016-02-01 00:00:00.000000 UTC,203320,26.2949,28.1805
39261,16111,2016-02-01 00:00:00.000000 UTC,115990,26.2982,29.6788
16111,39261,2016-02-01 00:00:00.000000 UTC,263530,26.304,30.4797
39261,28255,2016-02-01 00:00:00.000000 UTC,66610,26.3048,29.1893
29093,39261,2016-02-01 00:00:00.000000 UTC,296350,26.3086,31.2046
39261,28255,2016-02-01 00:00:00.000000 UTC,278890,26.3088,30.3318
28255,39261,2016-02-01 00:00:00.000000 UTC,77350,26.3164,29.3872
39261,16111,2016-02-01 00:00:00.000000 UTC,252970,26.3187,29.3181
28255,16111,2016-02-01 00:00:00.000000 UTC,166060,26.3241,27.9113
16111,39261,2016-02-01 00:00:00.000000 UTC,221260,26.3278,30.4862
16111,39261,2016-02-01 00:00:00.000000 UTC,171190,26.3319,31.6221
28255,39261,2016-02-01 00:00:00.000000 UTC,73600,26.3431,29.5473
29093,39261,2016-02-01 00:00:00.000000 UTC,203080,26.3512,28.574
28255,39261,2016-02-01 00:00:00.000000 UTC,79630,26.3538,29.6338
29093,16111,2016-02-01 00:00:00.000000 UTC,97300,26.3553,26.3679
29093,16111,2016-02-01 00:00:00.000000 UTC,42700,26.3556,26.4615
16111,39261,2016-02-01 00:00:00.000000 UTC,58510,26.357,29.0631
29093,28255,2016-02-01 00:00:00.000000 UTC,57670,26.3674,28.9781
39261,28255,2016-02-01 00:00:00.000000 UTC,87520,26.3729,28.021
28255,16111,2016-02-01 00:00:00.000000 UTC,118720,26.3921,30.2692
16111,29093,2016-02-01 00:00:00.000000 UTC,243550,26.3949,30.4209
16111,39261,2016-02-01 00:00:00.000000 UTC,281950,26.4014,29.7108
29093,39261,2016-02-01 00:00:00.000000 UTC,227860,26.4033,30.3735
29093,28255,2016-02-01 00:00:00.000000 UTC,299050,26.404,29.1445
16111,39261,2016-02-01 00:00:00.000000 UTC,266470,26.4112,28.8916
16111,29093,2016-02-01 00:00:00.000000 UTC,265660,26.4176,31.5271
29093,28255,2016-02-01 00:00:00.000000 UTC,233290,26.421,28.5187
29093,28255,2016-02-01 00:00:00.000000 UTC,114220,26.4247,28.5409
29093,16111,2016-02-01 00:00:00.000000 UTC,156160,26.4258,32.2894
29093,16111,2016-02-01 00:00:00.000000 UTC,238780,26.4288,29.3061
39261,28255,2016-02-01 00:00:00.000000 UTC,185920,26.4298,29.8827
39261,28255,2016-02-01 00:00:00.000000 UTC,249040,26.4319,30.1885
16111,39261,2016-02-01 00:00:00.000000 UTC,128260,26.4329,29.9106
28255,16111,2016-02-01 00:00:00.000000 UTC,234880,26.4406,32.6
28255,39261,2016-02-01 00:00:00.000000 UTC,293680,26.4484,27.9951
16111,28255,2016-02-01 00:00:00.000000 UTC,298900,26.4594,30.9636
29093,16111,2016-02-01 00:00:00.000000 UTC,216160,26.462,28.458
39261,28255,2016-02-01 00:00:00.000000 UTC,183460,26.4679,30.04
39261,28255,2016-02-01 00:00:00.000000 UTC,75160,26.4754,26.4397
16111,28255,2016-02-01 00:00:00.000000 UTC,269080,26.4781,30.9396
29093,39261,2016-02-01 00:00:00.000000 UTC,104770,26.4818,26.3416
28255,29093,2016-02-01 00:00:00.000000 UTC,53080,26.4826,30.3963
39261,28255,2016-02-01 00:00:00.000000 UTC,299140,26.483,30.2722
16111,39261,2016-02-01 00:00:00.000000 UTC,76630,26.4837,29.2961
39261,16111,2016-02-01 00:00:00.000000 UTC,233050,26.4838,31.104
28255,39261,2016-02-01 00:00:00.000000 UTC,103780,26.4874,29.8386
39261,28255,2016-02-01 00:00:00.000000 UTC,191860,26.4941,29.9552
29093,16111,2016-02-01 00:00:00.000000 UTC,9310,26.5008,27.0795
29093,39261,2016-02-01 00:00:00.000000 UTC,275800,26.5042,29.6418
39261,16111,2016-02-01 00:00:00.000000 UTC,65530,26.5073,29.4716
39261,29093,2016-02-01 00:00:00.000000 UTC,142150,26.518,30.0259
28255,39261,2016-02-01 00:00:00.000000 UTC,251560,26.5213,28.2374
28255,29093,2016-02-01 00:00:00.000000 UTC,222250,26.5236,32.0336
39261,28255,2016-02-01 00:00:00.000000 UTC,262990,26.5298,31.0543
16111,28255,2016-02-01 00:00:00.000000 UTC,57190,26.5309,26.534
16111,28255,2016-02-01 00:00:00.000000 UTC,55510,26.5337,26.5648
28255,29093,2016-02-01 00:00:00.000000 UTC,299770,26.5344,28.6849
16111,39261,2016-02-01 00:00:00.000000 UTC,56770,26.5365,30.9369
16111,39261,2016-02-01 00:00:00.000000 UTC,61000,26.5417,26.5116
28255,29093,2016-02-01 00:00:00.000000 UTC,122410,26.5432,30.2055
39261,28255,2016-02-01 00:00:00.000000 UTC,254770,26.5449,29.6223
39261,28255,2016-02-01 00:00:00.000000 UTC,126280,26.5497,29.6628
29093,28255,2016-02-01 00:00:00.000000 UTC,82450,26.5519,26.4633
28255,29093,2016-02-01 00:00:00.000000 UTC,57520,26.5642,27.116
29093,16111,2016-02-01 00:00:00.000000 UTC,81670,26.5672,26.6856
16111,29093,2016-02-01 00:00:00.000000 UTC,295150,26.5687,27.6703
39261,16111,2016-02-01 00:00:00.000000 UTC,282940,26.5736,32.1377
39261,28255,2016-02-01 00:00:00.000000 UTC,156100,26.5789,29.7936
16111,28255,2016-02-01 00:00:00.000000 UTC,296140,26.5807,29.3789
29093,39261,2016-02-01 00:00:00.000000 UTC,258490,26.5817,31.4865
39261,29093,2016-02-01 00:00:00.000000 UTC,136510,26.586,30.0157
39261,16111,2016-02-01 00:00:00.000000 UTC,116920,26.5879,26.7106
28255,16111,2016-02-01 00:00:00.000000 UTC,70870,26.5892,26.679
28255,29093,2016-02-01 00:00:00.000000 UTC,250690,26.6038,32.6233
29093,39261,2016-02-01 00:00:00.000000 UTC,281530,26.6071,28.8171
28255,29093,2016-02-01 00:00:00.000000 UTC,280900,26.6213,28.5093
28255,39261,2016-02-01 00:00:00.000000 UTC,73630,26.622,29.4793
29093,28255,2016-02-01 00:00:00.000000 UTC,130240,26.626,26.6434
28255,39261,2016-02-01 00:00:00.000000 UTC,50350,26.6328,26.6154
28255,29093,2016-02-01 00:00:00.000000 UTC,63160,26.6373,27.2657
39261,16111,2016-02-01 00:00:00.000000 UTC,205420,26.6425,30.2085
39261,29093,2016-02-01 00:00:00.000000 UTC,243250,26.6428,31.0564
16111,29093,2016-02-01 00:00:00.000000 UTC,184090,26.6465,28.7465
16111,28255,2016-02-01 00:00:00.000000 UTC,151210,26.6485,26.6604
29093,39261,2016-02-01 00:00:00.000000 UTC,116830,26.6503,26.4803
39261,28255,2016-02-01 00:00:00.000000 UTC,81160,26.6509,26.6633
16111,29093,2016-02-01 00:00:00.000000 UTC,265150,26.6615,32.5852
16111,39261,2016-02-01 00:00:00.000000 UTC,299920,26.6715,30.0671
29093,16111,2016-02-01 00:00:00.000000 UTC,193720,26.676,28.1594
28255,39261,2016-02-01 00:00:00.000000 UTC,290890,26.6799,30.2815
39261,28255,2016-02-01 00:00:00.000000 UTC,55480,26.68,26.6884
39261,28255,2016-02-01 00:00:00.000000 UTC,186940,26.6817,26.9901
16111,29093,2016-02-01 00:00:00.000000 UTC,286600,26.6832,31.991
16111,29093,2016-02-01 00:00:00.000000 UTC,48700,26.6909,26.6924
16111,28255,2016-02-01 00:00:00.000000 UTC,60640,26.6913,29.2317
28255,16111,2016-02-01 00:00:00.000000 UTC,135490,26.6925,30.3906
29093,28255,2016-02-01 00:00:00.000000 UTC,281920,26.694,31.0109
29093,28255,2016-02-01 00:00:00.000000 UTC,281380,26.7006,29.702
16111,39261,2016-02-01 00:00:00.000000 UTC,207190,26.7025,31.3409
28255,29093,2016-02-01 00:00:00.000000 UTC,272800,26.7025,31.8378
29093,39261,2016-02-01 00:00:00.000000 UTC,275350,26.7043,28.3795
29093,16111,2016-02-01 00:00:00.000000 UTC,87280,26.7056,26.8294
28255,29093,2016-02-01 00:00:00.000000 UTC,119530,26.7165,28.0896
39261,29093,2016-02-01 00:00:00.000000 UTC,291370,26.7175,29.0973
16111,28255,2016-02-01 00:00:00.000000 UTC,151180,26.7216,26.7631
16111,28255,2016-02-01 00:00:00.000000 UTC,191770,26.7286,30.2935
29093,28255,2016-02-01 00:00:00.000000 UTC,51670,26.7299,28.9512
28255,39261,2016-02-01 00:00:00.000000 UTC,297910,26.7371,27.5778
29093,39261,2016-02-01 00:00:00.000000 UTC,141010,26.7398,26.4988
39261,16111,2016-02-01 00:00:00.000000 UTC,286570,26.7437,29.5083
28255,39261,2016-02-01 00:00:00.000000 UTC,61480,26.7465,29.4747
28255,16111,2016-02-01 00:00:00.000000 UTC,103060,26.7489,26.5878
28255,29093,2016-02-01 00:00:00.000000 UTC,99850,26.7672,30.11
39261,16111,2016-02-01 00:00:00.000000 UTC,244270,26.771,31.0458
16111,29093,2016-02-01 00:00:00.000000 UTC,146110,26.7747,32.301
28255,16111,2016-02-01 00:00:00.000000 UTC,234490,26.7775,31.7937
16111,39261,2016-02-01 00:00:00.000000 UTC,177550,26.779,32.187
16111,39261,2016-02-01 00:00:00.000000 UTC,233410,26.7817,30.3137
39261,29093,2016-02-01 00:00:00.000000 UTC,119590,26.783,29.9718
28255,29093,2016-02-01 00:00:00.000000 UTC,251890,26.7877,30.8338
16111,28255,2016-02-01 00:00:00.000000 UTC,269320,26.7909,30.3651
28255,29093,2016-02-01 00:00:00.000000 UTC,1030,26.7917,26.9036
29093,39261,2016-02-01 00:00:00.000000 UTC,297190,26.8037,29.0958
29093,28255,2016-02-01 00:00:00.000000 UTC,293170,26.8118,29.3611
16111,39261,2016-02-01 00:00:00.000000 UTC,212530,26.8136,29.7413
28255,29093,2016-02-01 00:00:00.000000 UTC,63070,26.8143,26.9312
28255,16111,2016-02-01 00:00:00.000000 UTC,222100,26.8176,28.4731
16111,28255,2016-02-01 00:00:00.000000 UTC,299560,26.8243,29.2792
28255,29093,2016-02-01 00:00:00.000000 UTC,142060,26.8333,28.2282
39261,29093,2016-02-01 00:00:00.000000 UTC,56350,26.8357,31.3024
16111,39261,2016-02-01 00:00:00.000000 UTC,44380,26.8362,30.0881
29093,28255,2016-02-01 00:00:00.000000 UTC,263290,26.8529,29.1208
29093,39261,2016-02-01 00:00:00.000000 UTC,49390,26.8607,28.8731
16111,28255,2016-02-01 00:00:00.000000 UTC,222730,26.8643,27.0502
29093,28255,2016-02-01 00:00:00.000000 UTC,150970,26.8646,31.1473
29093,39261,2016-02-01 00:00:00.000000 UTC,52180,26.8679,27.0542
28255,29093,2016-02-01 00:00:00.000000 UTC,209710,26.8684,28.684
39261,29093,2016-02-01 00:00:00.000000 UTC,151270,26.8708,30.6669
28255,16111,2016-02-01 00:00:00.000000 UTC,231190,26.8756,28.9479
29093,16111,2016-02-01 00:00:00.000000 UTC,194920,26.8938,31.597
29093,16111,2016-02-01 00:00:00.000000 UTC,190510,26.8947,32.3024
29093,16111,2016-02-01 00:00:00.000000 UTC,275620,26.909,29.4181
39261,29093,2016-02-01 00:00:00.000000 UTC,108310,26.9159,29.9287
28255,29093,2016-02-01 00:00:00.000000 UTC,77290,26.9185,29.94
28255,29093,2016-02-01 00:00:00.000000 UTC,261940,26.9203,32.6185
29093,28255,2016-02-01 00:00:00.000000 UTC,75550,26.9221,29.2843
39261,16111,2016-02-01 00:00:00.000000 UTC,154810,26.9274,30.7257
39261,28255,2016-02-01 00:00:00.000000 UTC,43420,26.933,26.824
28255,39261,2016-02-01 00:00:00.000000 UTC,67510,26.9393,29.5834
29093,39261,2016-02-01 00:00:00.000000 UTC,287800,26.9499,29.4856
39261,16111,2016-02-01 00:00:00.000000 UTC,57940,26.9624,30.0761
16111,28255,2016-02-01 00:00:00.000000 UTC,242560,26.9666,29.5033
28255,16111,2016-02-01 00:00:00.000000 UTC,283600,26.9668,28.5477
16111,29093,2016-02-01 00:00:00.000000 UTC,223960,26.9692,30.1601
28255,39261,2016-02-01 00:00:00.000000 UTC,276130,26.9713,29.5051
39261,29093,2016-02-01 00:00:00.000000 UTC,102670,26.9731,29.9018
28255,29093,2016-02-01 00:00:00.000000 UTC,261640,26.9754,32.0397
29093,39261,2016-02-01 00:00:00.000000 UTC,49930,26.9848,27.2975
39261,29093,2016-02-01 00:00:00.000000 UTC,97960,26.9863,26.9833
28255,39261,2016-02-01 00:00:00.000000 UTC,122980,26.9887,26.8734
39261,28255,2016-02-01 00:00:00.000000 UTC,3310,26.9911,27.1747
39261,29093,2016-02-01 00:00:00.000000 UTC,142120,26.9973,30.1033
16111,29093,2016-02-01 00:00:00.000000 UTC,268690,27.0009,29.295
16111,28255,2016-02-01 00:00:00.000000 UTC,188650,27.0055,28.6476
39261,28255,2016-02-01 00:00:00.000000 UTC,244660,27.0088,31.7796
39261,16111,2016-02-01 00:00:00.000000 UTC,263980,27.0292,28.8087
28255,16111,2016-02-01 00:00:00.000000 UTC,272680,27.0389,29.349
16111,28255,2016-02-01 00:00:00.000000 UTC,296290,27.0409,29.7875
16111,28255,2016-02-01 00:00:00.000000 UTC,132190,27.0478,29.9443
29093,39261,2016-02-01 00:00:00.000000 UTC,293920,27.054,29.7277
16111,29093,2016-02-01 00:00:00.000000 UTC,195370,27.0563,28.8291
16111,28255,2016-02-01 00:00:00.000000 UTC,120550,27.0598,29.1222
29093,39261,2016-02-01 00:00:00.000000 UTC,97570,27.0622,29.7884
29093,28255,2016-02-01 00:00:00.000000 UTC,185680,27.0639,28.6395
29093,16111,2016-02-01 00:00:00.000000 UTC,195370,27.0665,32.5276
39261,28255,2016-02-01 00:00:00.000000 UTC,171520,27.0712,29.9629
29093,28255,2016-02-01 00:00:00.000000 UTC,183850,27.0736,27.109
39261,29093,2016-02-01 00:00:00.000000 UTC,281410,27.0772,32.2972
39261,16111,2016-02-01 00:00:00.000000 UTC,80950,27.0868,31.6624
39261,29093,2016-02-01 00:00:00.000000 UTC,91390,27.0938,29.8352
16111,29093,2016-02-01 00:00:00.000000 UTC,251800,27.0952,29.2863
28255,39261,2016-02-01 00:00:00.000000 UTC,116860,27.097,27.1103
29093,28255,2016-02-01 00:00:00.000000 UTC,177370,27.0992,28.711
28255,16111,2016-02-01 00:00:00.000000 UTC,101890,27.1036,30.2727
28255,39261,2016-02-01 00:00:00.000000 UTC,284770,27.1081,30.4789
39261,28255,2016-02-01 00:00:00.000000 UTC,164830,27.1094,27.9507
29093,28255,2016-02-01 00:00:00.000000 UTC,257500,27.1138,29.5782
29093,39261,2016-02-01 00:00:00.000000 UTC,86380,27.1207,27.1311
16111,28255,2016-02-01 00:00:00.000000 UTC,246640,27.1223,26.9136
28255,16111,2016-02-01 00:00:00.000000 UTC,276310,27.1243,27.8093
39261,16111,2016-02-01 00:00:00.000000 UTC,62500,27.1315,27.1231
28255,16111,2016-02-01 00:00:00.000000 UTC,111580,27.1324,31.562
29093,28255,2016-02-01 00:00:00.000000 UTC,40240,27.1337,27.1839
16111,28255,2016-02-01 00:00:00.000000 UTC,212740,27.1343,29.4094
28255,39261,2016-02-01 00:00:00.000000 UTC,91660,27.1349,29.8503
29093,39261,2016-02-01 00:00:00.000000 UTC,294160,27.1373,30.3418
39261,16111,2016-02-01 00:00:00.000000 UTC,93490,27.1411,29.8338
29093,16111,2016-02-01 00:00:00.000000 UTC,87640,27.1433,28.1215
29093,39261,2016-02-01 00:00:00.000000 UTC,209590,27.1439,29.8999
16111,39261,2016-02-01 00:00:00.000000 UTC,255160,27.1446,30.8057
29093,39261,2016-02-01 00:00:00.000000 UTC,257770,27.1454,29.7905
39261,29093,2016-02-01 00:00:00.000000 UTC,80110,27.15,29.7468
28255,29093,2016-02-01 00:00:00.000000 UTC,263770,27.1673,29.182
16111,29093,2016-02-01 00:00:00.000000 UTC,291340,27.1699,29.6863
16111,28255,2016-02-01 00:00:00.000000 UTC,73300,27.17,27.2682
29093,28255,2016-02-01 00:00:00.000000 UTC,257530,27.1957,29.6577
29093,39261,2016-02-01 00:00:00.000000 UTC,287260,27.1961,27.9359
16111,39261,2016-02-01 00:00:00.000000 UTC,266680,27.1992,29.4706
39261,29093,2016-02-01 00:00:00.000000 UTC,274570,27.2056,29.3537
29093,39261,2016-02-01 00:00:00.000000 UTC,282880,27.2059,32.0139
28255,16111,2016-02-01 00:00:00.000000 UTC,217660,27.2139,31.6362
29093,16111,2016-02-01 00:00:00.000000 UTC,193630,27.2156,27.8542
39261,29093,2016-02-01 00:00:00.000000 UTC,164590,27.2164,30.357
39261,28255,2016-02-01 00:00:00.000000 UTC,109210,27.2194,27.245
28255,39261,2016-02-01 00:00:00.000000 UTC,41860,27.2214,30.016
39261,16111,2016-02-01 00:00:00.000000 UTC,219940,27.2363,30.6907
16111,39261,2016-02-01 00:00:00.000000 UTC,261610,27.2384,31.7006
39261,16111,2016-02-01 00:00:00.000000 UTC,59890,27.2414,29.4929
29093,28255,2016-02-01 00:00:00.000000 UTC,269500,27.2461,29.7984
16111,28255,2016-02-01 00:00:00.000000 UTC,206770,27.2483,29.3721
29093,28255,2016-02-01 00:00:00.000000 UTC,57610,27.2484,29.1302
29093,28255,2016-02-01 00:00:00.000000 UTC,275770,27.2547,30.5733
39261,29093,2016-02-01 00:00:00.000000 UTC,225130,27.255,32.2797
16111,39261,2016-02-01 00:00:00.000000 UTC,88660,27.2585,29.5266
16111,28255,2016-02-01 00:00:00.000000 UTC,182920,27.2624,29.2974
16111,39261,2016-02-01 00:00:00.000000 UTC,266920,27.2636,30.0935
39261,16111,2016-02-01 00:00:00.000000 UTC,219190,27.2639,28.5542
29093,39261,2016-02-01 00:00:00.000000 UTC,109780,27.2664,29.5281
29093,39261,2016-02-01 00:00:00.000000 UTC,216610,27.2681,32.0507
16111,39261,2016-02-01 00:00:00.000000 UTC,125740,27.2723,27.3098
16111,28255,2016-02-01 00:00:00.000000 UTC,132160,27.2754,30.0191
28255,29093,2016-02-01 00:00:00.000000 UTC,49510,27.2754,28.4244
29093,39261,2016-02-01 00:00:00.000000 UTC,178720,27.2808,27.8076
28255,16111,2016-02-01 00:00:00.000000 UTC,85090,27.2808,30.1616
28255,29093,2016-02-01 00:00:00.000000 UTC,185440,27.2953,27.2958
39261,29093,2016-02-01 00:00:00.000000 UTC,137230,27.2979,27.8654
39261,28255,2016-02-01 00:00:00.000000 UTC,237130,27.2986,30.1996
16111,28255,2016-02-01 00:00:00.000000 UTC,169030,27.3002,26.9811
29093,39261,2016-02-01 00:00:00.000000 UTC,68140,27.3036,27.3238
28255,29093,2016-02-01 00:00:00.000000 UTC,295780,27.3109,32.751
39261,16111,2016-02-01 00:00:00.000000 UTC,222130,27.3131,30.4278
16111,39261,2016-02-01 00:00:00.000000 UTC,112810,27.3186,29.6926
16111,39261,2016-02-01 00:00:00.000000 UTC,149860,27.32,27.4994
16111,28255,2016-02-01 00:00:00.000000 UTC,43270,27.3237,27.3277
29093,16111,2016-02-01 00:00:00.000000 UTC,267010,27.3257,30.1532
28255,39261,2016-02-01 00:00:00.000000 UTC,126160,27.3327,31.0179
39261,16111,2016-02-01 00:00:00.000000 UTC,211720,27.3495,28.1433
39261,29093,2016-02-01 00:00:00.000000 UTC,99760,27.354,28.0795
16111,28255,2016-02-01 00:00:00.000000 UTC,45610,27.3608,27.4201
39261,16111,2016-02-01 00:00:00.000000 UTC,182650,27.362,31.1193
28255,29093,2016-02-01 00:00:00.000000 UTC,52000,27.3626,27.3903
28255,16111,2016-02-01 00:00:00.000000 UTC,281860,27.3656,27.9635
16111,28255,2016-02-01 00:00:00.000000 UTC,273880,27.3665,31.1742
39261,28255,2016-02-01 00:00:00.000000 UTC,251410,27.3698,30.2707
16111,39261,2016-02-01 00:00:00.000000 UTC,285010,27.3737,30.1011
16111,39261,2016-02-01 00:00:00.000000 UTC,53020,27.376,27.3957
28255,39261,2016-02-01 00:00:00.000000 UTC,124750,27.378,27.3889
16111,39261,2016-02-01 00:00:00.000000 UTC,130900,27.3855,29.8309
16111,39261,2016-02-01 00:00:00.000000 UTC,239410,27.386,30.4055
28255,39261,2016-02-01 00:00:00.000000 UTC,103720,27.3882,29.9747
39261,28255,2016-02-01 00:00:00.000000 UTC,139000,27.3896,27.5285
39261,29093,2016-02-01 00:00:00.000000 UTC,240610,27.3997,28.8046
16111,29093,2016-02-01 00:00:00.000000 UTC,71290,27.3999,27.4263
39261,16111,2016-02-01 00:00:00.000000 UTC,54850,27.4083,27.789
28255,16111,2016-02-01 00:00:00.000000 UTC,298780,27.4136,27.5095
28255,16111,2016-02-01 00:00:00.000000 UTC,107470,27.4171,30.35
16111,29093,2016-02-01 00:00:00.000000 UTC,50110,27.418,30.7361
16111,28255,2016-02-01 00:00:00.000000 UTC,263890,27.4272,28.9276
29093,28255,2016-02-01 00:00:00.000000 UTC,293530,27.4297,30.2944
29093,39261,2016-02-01 00:00:00.000000 UTC,184660,27.4398,27.5413
16111,39261,2016-02-01 00:00:00.000000 UTC,284590,27.4428,28.9839
28255,29093,2016-02-01 00:00:00.000000 UTC,166360,27.4454,32.5423
28255,16111,2016-02-01 00:00:00.000000 UTC,185800,27.4468,30.6613
39261,28255,2016-02-01 00:00:00.000000 UTC,257380,27.4599,30.2635
16111,39261,2016-02-01 00:00:00.000000 UTC,49300,27.4626,27.4664
39261,29093,2016-02-01 00:00:00.000000 UTC,154270,27.4744,27.4718
39261,28255,2016-02-01 00:00:00.000000 UTC,201340,27.4775,30.0758
39261,16111,2016-02-01 00:00:00.000000 UTC,227710,27.4803,30.4732
39261,29093,2016-02-01 00:00:00.000000 UTC,206950,27.4867,29.1245
29093,39261,2016-02-01 00:00:00.000000 UTC,76330,27.5001,27.5842
28255,39261,2016-02-01 00:00:00.000000 UTC,257650,27.5029,28.4164
29093,39261,2016-02-01 00:00:00.000000 UTC,202750,27.505,27.5774
29093,16111,2016-02-01 00:00:00.000000 UTC,188020,27.5065,27.7747
16111,29093,2016-02-01 00:00:00.000000 UTC,257860,27.5077,30.5142
39261,29093,2016-02-01 00:00:00.000000 UTC,280060,27.5166,28.9462
16111,39261,2016-02-01 00:00:00.000000 UTC,100720,27.5173,29.6562
28255,16111,2016-02-01 00:00:00.000000 UTC,33280,27.5184,30.0247
29093,39261,2016-02-01 00:00:00.000000 UTC,263410,27.5231,28.7224
16111,29093,2016-02-01 00:00:00.000000 UTC,293920,27.5234,31.3414
28255,29093,2016-02-01 00:00:00.000000 UTC,297010,27.5267,30.7592
39261,16111,2016-02-01 00:00:00.000000 UTC,121450,27.5399,30.0645
16111,29093,2016-02-01 00:00:00.000000 UTC,246760,27.5403,30.9281
39261,28255,2016-02-01 00:00:00.000000 UTC,240460,27.5415,27.5972
16111,39261,2016-02-01 00:00:00.000000 UTC,88600,27.5434,29.6719
39261,28255,2016-02-01 00:00:00.000000 UTC,238720,27.5502,31.7448
39261,28255,2016-02-01 00:00:00.000000 UTC,47830,27.5582,30.2981
39261,29093,2016-02-01 00:00:00.000000 UTC,51880,27.561,29.4441
29093,28255,2016-02-01 00:00:00.000000 UTC,221260,27.565,28.1753
16111,28255,2016-02-01 00:00:00.000000 UTC,266410,27.5723,29.5527
28255,29093,2016-02-01 00:00:00.000000 UTC,122350,27.5841,30.3557
16111,29093,2016-02-01 00:00:00.000000 UTC,114730,27.5864,27.6045
29093,16111,2016-02-01 00:00:00.000000 UTC,295180,27.5913,30.7722
29093,28255,2016-02-01 00:00:00.000000 UTC,233080,27.5938,27.8889
16111,29093,2016-02-01 00:00:00.000000 UTC,280120,27.595,29.7992
16111,29093,2016-02-01 00:00:00.000000 UTC,121990,27.5973,27.9898
39261,28255,2016-02-01 00:00:00.000000 UTC,97120,27.6009,27.651
29093,28255,2016-02-01 00:00:00.000000 UTC,63460,27.6039,29.5102
16111,39261,2016-02-01 00:00:00.000000 UTC,58420,27.6041,29.2806
28255,29093,2016-02-01 00:00:00.000000 UTC,8740,27.6045,27.3464
16111,28255,2016-02-01 00:00:00.000000 UTC,165010,27.6093,29.1674
29093,39261,2016-02-01 00:00:00.000000 UTC,64360,27.6096,27.691
29093,28255,2016-02-01 00:00:00.000000 UTC,291070,27.6231,27.7209
28255,29093,2016-02-01 00:00:00.000000 UTC,233110,27.6305,31.167
16111,39261,2016-02-01 00:00:00.000000 UTC,296650,27.6325,28.9873
29093,28255,2016-02-01 00:00:00.000000 UTC,87430,27.6399,29.5401
29093,16111,2016-02-01 00:00:00.000000 UTC,148900,27.6438,27.7021
28255,39261,2016-02-01 00:00:00.000000 UTC,221350,27.6453,28.0293
39261,29093,2016-02-01 00:00:00.000000 UTC,206830,27.6472,28.7683
16111,28255,2016-02-01 00:00:00.000000 UTC,161950,27.6488,30.212
16111,28255,2016-02-01 00:00:00.000000 UTC,200740,27.6524,29.1653
28255,39261,2016-02-01 00:00:00.000000 UTC,273400,27.6536,28.6562
16111,39261,2016-02-01 00:00:00.000000 UTC,109600,27.654,28.2564
16111,28255,2016-02-01 00:00:00.000000 UTC,43030,27.6568,28.082
39261,16111,2016-02-01 00:00:00.000000 UTC,60520,27.6614,27.6489
28255,29093,2016-02-01 00:00:00.000000 UTC,13000,27.6615,28.1374
16111,28255,2016-02-01 00:00:00.000000 UTC,49180,27.6652,27.6632
28255,39261,2016-02-01 00:00:00.000000 UTC,297970,27.6695,27.3921
28255,16111,2016-02-01 00:00:00.000000 UTC,101860,27.6743,30.3466
29093,28255,2016-02-01 00:00:00.000000 UTC,192460,27.6746,30.7701
28255,39261,2016-02-01 00:00:00.000000 UTC,165070,27.6755,27.5711
28255,39261,2016-02-01 00:00:00.000000 UTC,197140,27.6791,27.7206
29093,16111,2016-02-01 00:00:00.000000 UTC,68740,27.6813,28.1716
39261,29093,2016-02-01 00:00:00.000000 UTC,204970,27.6855,27.6585
16111,39261,2016-02-01 00:00:00.000000 UTC,88630,27.689,29.5997
28255,16111,2016-02-01 00:00:00.000000 UTC,280870,27.69,30.887
16111,39261,2016-02-01 00:00:00.000000 UTC,55360,27.6901,27.7039
39261,29093,2016-02-01 00:00:00.000000 UTC,232180,27.6945,30.5614
16111,29093,2016-02-01 00:00:00.000000 UTC,198040,27.6949,31.4399
29093,28255,2016-02-01 00:00:00.000000 UTC,292990,27.7025,28.8604
29093,16111,2016-02-01 00:00:00.000000 UTC,294970,27.7028,30.1904
